time,reference,position,measured_distance,error,velocity_control
25.68,-50,156.17,-23,-27,-54.424,
25.7,-50,155.22,-23,-27,-54.608,
25.72,-50,153.34,-25,-25,-51.636,
25.74,-50,152.11,-25,-25,-50.606,
25.76,-50,151.19,-26,-24,-48.806,
25.78,-50,149.4,-24,-26,-51.586,
25.8,-50,148.52,-26,-24,-49.7,
25.82,-50,147.38,-26,-24,-49.039,
25.84,-50,145.72,-26,-24,-48.924,
25.86,-50,144.92,-23,-27,-53.925,
25.88,-50,144.13,-25,-25,-52.796,
25.9,-50,142.32,-26,-24,-50.611,
25.92,-50,141.57,-23,-27,-54.596,
25.94,-50,140.81,-23,-27,-56.262,
25.96,-50,139.05,-22,-28,-58.459,
25.98,-50,138.3,-23,-27,-57.561,
26,-50,137.53,-21,-29,-60.26,
26.02,-50,135.98,-23,-27,-57.954,
26.04,-50,135.19,-23,-27,-56.817,
26.06,-50,134.13,-22,-28,-57.916,
26.08,-50,132.48,-26,-24,-51.81,
26.1,-50,131.64,-25,-25,-50.925,
26.12,-50,130.79,-26,-24,-49.127,
26.14,-50,128.77,-29,-21,-43.689,
26.16,-50,127.91,-30,-20,-40.081,
26.18,-50,127.04,-30,-20,-39.01,
26.2,-50,125.07,-33,-17,-34.125,
26.22,-50,124.24,-33,-17,-32.551,
26.24,-50,123.45,-35,-15,-29.155,
26.26,-50,121.93,-35,-15,-28.248,
26.28,-50,120.98,-36,-14,-26.75,
26.3,-50,120.31,-37,-13,-24.946,
26.32,-50,119.07,-39,-11,-21.356,
26.34,-50,118.49,-41,-9,-17.032,
26.36,-50,117.77,-39,-11,-19.006,
26.38,-50,116.79,-42,-8,-15.428,
26.4,-50,116.33,-43,-7,-12.695,
26.42,-50,115.91,-42,-8,-13.637,
26.44,-50,114.99,-45,-5,-9.5512,
26.46,-50,114.64,-44,-6,-9.8457,
26.48,-50,114.31,-45,-5,-8.7355,
26.5,-50,113.62,-45,-5,-8.5984,
26.52,-50,113.35,-43,-7,-12.101,
26.54,-50,113.11,-46,-4,-8.8495,
26.56,-50,112.68,-46,-4,-7.5915,
26.58,-50,112.42,-46,-4,-7.2522,
26.6,-50,112.24,-45,-5,-8.9314,
26.62,-50,111.93,-47,-3,-6.5005,
26.64,-50,111.78,-47,-3,-5.5815,
26.66,-50,111.59,-46,-4,-6.9872,
26.68,-50,111.31,-45,-5,-9.337,
26.7,-50,111.18,-46,-4,-8.7159,
26.72,-50,110.89,-48,-2,-5.1593,
26.74,-50,110.77,-47,-3,-5.351,
26.76,-50,110.54,-47,-3,-5.56,
26.78,-50,110.43,-47,-3,-5.7419,
26.8,-50,110.17,-49,-1,-2.6181,
26.82,-50,110.06,-45,-5,-7.9403,
26.84,-50,109.84,-48,-2,-5.346,
26.86,-50,109.71,-46,-4,-7.4876,
26.88,-50,109.52,-47,-3,-6.7555,
26.9,-50,109.43,-48,-2,-4.7738,
26.92,-50,109.34,-45,-5,-8.861,
26.94,-50,109.14,-46,-4,-8.9415,
26.96,-50,109.05,-44,-6,-12.135,
26.98,-50,108.95,-44,-6,-13.335,
27,-50,108.72,-47,-3,-8.7262,
27.02,-50,108.62,-43,-7,-13.2,
27.04,-50,108.51,-41,-9,-18.29,
27.06,-50,108.27,-41,-9,-20.185,
27.08,-50,108.09,-85,35,51.244,
27.1,-50,107.78,-166,116,212.69,
27.12,-50,107.82,-254,204,212.69,
27.14,-50,112.74,-254,204,212.69,
27.16,-50,117.38,-254,204,212.69,
27.18,-50,118.22,-254,204,212.69,
27.2,-50,118.22,-254,204,212.69,
27.22,-50,118.22,-254,204,212.69,
27.24,-50,118.22,-254,204,212.69,
27.26,-50,118.22,-254,204,212.69,
27.28,-50,118.22,-254,204,212.69,
27.3,-50,118.22,-254,204,212.69,
27.32,-50,118.22,-254,204,212.69,
27.34,-50,118.22,-254,204,212.69,
27.36,-50,118.22,-254,204,212.69,
27.38,-50,118.22,-254,204,212.69,
27.4,-50,118.22,-254,204,212.69,
27.42,-50,118.22,-254,204,212.69,
27.44,-50,118.22,-254,204,212.69,
27.46,-50,118.22,-254,204,212.69,
27.48,-50,118.22,-254,204,212.69,
27.5,-50,118.22,-254,204,212.69,
27.52,-50,118.22,-254,204,212.69,
27.54,-50,118.22,-254,204,212.69,
27.56,-50,118.22,-254,204,212.69,
27.58,-50,118.22,-254,204,212.69,
27.6,-50,118.22,-255,205,212.69,
27.62,-50,118.22,-255,205,212.69,
27.64,-50,118.22,-255,205,212.69,
27.66,-50,118.22,-173,123,212.69,
27.68,-173,118.22,-173,0,85.822,
27.7,-132.08,118.22,-137,4.9201,34.456,
27.72,-120.16,118.22,-130,9.8402,20.121,
27.74,-112.24,118.23,-127,14.76,23.046,
27.76,-106.32,118.38,-126,19.68,33.349,
27.78,-99.399,118.52,-124,24.601,46.294,
27.8,-98.479,119.01,-128,29.521,59.753,
27.82,-90.559,119.48,-125,34.441,72.877,
27.84,-83.639,120.34,-123,39.361,85.415,
27.86,-80.719,120.81,-125,44.281,97.369,
27.88,-73.799,122.02,-123,49.201,108.83,
27.9,-69.879,122.61,-124,54.121,119.92,
27.92,-62.959,124.02,-122,59.041,130.74,
27.94,-59.039,124.87,-123,63.961,141.35,
27.96,-52.118,127.29,-121,68.882,151.84,
27.98,-50,128.53,-119,69,154.38,
28,-50,131.33,-117,67,150.24,
28.02,-50,133.44,-111,61,137.16,
28.04,-50,136.96,-109,59,127.5,
28.06,-50,138.86,-105,55,116.68,
28.08,-50,143.62,-100,50,104.21,
28.1,-50,145.75,-94,44,89.852,
28.12,-50,150.07,-91,41,80.017,
28.14,-50,152.2,-88,38,72.389,
28.16,-50,156.99,-86,36,67.412,
28.18,-50,158.91,-84,34,63.522,
28.2,-50,162.45,-80,30,56.715,
28.22,-50,164.59,-79,29,53.519,
28.24,-50,167.45,-79,29,53.435,
28.26,-50,168.74,-81,31,57.752,
28.28,-50,171.44,-77,27,53.827,
28.3,-50,172.49,-75,25,49.5,
28.32,-50,174.44,-75,25,48.325,
28.34,-50,175.35,-70,20,40.304,
28.36,-50,177.38,-73,23,42.51,
28.38,-50,178.22,-68,18,35.973,
28.4,-50,179.85,-65,15,28.941,
28.42,-50,180.9,-67,17,30.027,
28.44,-50,182.39,-65,15,27.992,
28.46,-50,183.1,-64,14,26.128,
28.48,-50,184.61,-62,12,22.659,
28.5,-50,185.2,-62,12,21.769,
28.52,-50,186.29,-60,10,18.684,
28.54,-50,186.79,-62,12,21.171,
28.56,-50,187.87,-54,4,9.5971,
28.58,-50,188.3,-59,9,13.39,
28.6,-50,189.09,-58,8,13.968,
28.62,-50,189.57,-56,6,11.331,
28.64,-50,190.24,-55,5,8.9281,
28.66,-50,190.55,-55,5,8.2947,
28.68,-50,191.19,-57,7,11.667,
28.7,-50,191.44,-55,5,10.072,
28.72,-50,191.87,-53,3,6.2795,
28.74,-50,192.07,-56,6,9.806,
28.76,-50,192.48,-54,4,8.2322,
28.78,-50,192.64,-52,2,4.41,
28.8,-50,192.94,-54,4,6.2593,
28.82,-50,193.13,-52,2,3.9851,
28.84,-50,193.41,-52,2,3.1929,
28.86,-50,193.54,-53,3,4.6944,
28.88,-50,193.83,-51,1,2.2132,
28.9,-50,193.94,-52,2,2.9314,
28.92,-50,194.13,-52,2,3.385,
28.94,-50,194.22,-53,3,5.3043,
28.96,-50,194.39,-49,-1,-0.39088,
28.98,-50,194.45,-51,1,0.55614,
29,-50,194.57,-48,-2,-3.76,
29.02,-50,194.65,-52,2,1.1572,
29.04,-50,194.75,-52,2,3.4064,
29.06,-50,194.8,-50,0,1.0684,
29.08,-50,194.9,-47,-3,-4.8444,
29.1,-50,194.92,-51,1,-0.66052,
29.12,-50,194.96,-49,-1,-1.9834,
29.14,-50,194.97,-47,-3,-5.7411,
29.16,-50,194.98,-51,1,-0.63795,
29.18,-50,194.99,-51,1,1.6333,
29.2,-50,194.98,-51,1,2.5217,
29.22,-50,194.97,-52,2,4.4036,
29.24,-50,194.92,-52,2,5.0406,
29.26,-50,194.89,-52,2,5.1276,
29.28,-50,194.83,-50,0,1.7358,
29.3,-50,194.81,-51,1,1.8704,
29.32,-50,194.82,-50,0,0.31831,
29.34,-50,194.85,-49,-1,-1.9248,
29.36,-50,194.95,-52,2,2.1438,
29.38,-50,195.01,-52,2,3.9296,
29.4,-50,195.11,-52,2,4.6079,
29.42,-50,195.17,-49,-1,-0.12122,
29.44,-50,195.23,-52,2,2.7638,
29.46,-50,195.25,-51,1,2.391,
29.48,-50,195.27,-53,3,5.473,
29.5,-50,195.31,-49,-1,0.16952,
29.52,-50,195.34,-49,-1,-2.0989,
29.54,-50,195.4,-49,-1,-2.9118,
29.56,-50,195.44,-50,0,-1.4372,
29.58,-50,195.52,-49,-1,-2.3098,
29.6,-50,195.56,-49,-1,-2.5865,
29.62,-50,195.62,-49,-1,-2.6043,
29.64,-50,195.64,-49,-1,-2.5261,
29.66,-50,195.64,-49,-1,-2.4258,
29.68,-50,195.62,-50,0,-0.70028,
29.7,-50,195.56,-49,-1,-1.6004,
29.72,-50,195.53,-49,-1,-2.0005,
29.74,-50,195.46,-51,1,1.1103,
29.76,-50,195.42,-50,0,0.7512,
29.78,-50,195.35,-50,0,0.50174,
29.8,-50,195.32,-51,1,1.9651,
29.82,-50,195.27,-50,0,0.87611,
29.84,-50,195.25,-52,2,3.6107,
29.86,-50,195.23,-50,0,1.4148,
29.88,-50,195.23,-50,0,0.3979,
29.9,-50,195.24,-51,1,1.6016,
29.92,-50,195.26,-51,1,2.1107,
29.94,-50,195.28,-50,0,0.65494,
29.96,-50,195.33,-49,-1,-1.6073,
29.98,-50,195.36,-47,-3,-5.7634,
30,-50,195.39,-47,-3,-7.3337,
30.02,-50,195.43,-40,-10,-19.156,
30.04,-50,195.46,-42,-8,-20.401,
30.06,-50,195.47,-41,-9,-21.875,
30.08,-50,195.47,-41,-9,-21.894,
30.1,-50,195.45,-37,-13,-27.92,
30.12,-50,195.38,-35,-15,-33.206,
30.14,-50,195.17,-34,-16,-36.41,
30.16,-50,195.01,-33,-17,-38.685,
30.181,-50,194.81,-30,-20,-43.86,
30.201,-50,194.18,-32,-18,-42.079,
30.221,-50,193.84,-30,-20,-43.95,
30.241,-50,193.47,-29,-21,-45.866,
30.261,-50,192.46,-27,-23,-49.458,
30.281,-50,191.97,-25,-25,-53.742,
30.301,-50,191.44,-26,-24,-53.354,
30.321,-50,190.28,-25,-25,-54.281,
30.341,-50,189.46,-26,-24,-52.598,
30.361,-50,188.81,-26,-24,-51.546,
30.381,-50,187.45,-26,-24,-50.89,
30.401,-50,186.75,-26,-24,-50.481,
30.421,-50,185.77,-25,-25,-51.86,
30.441,-50,184.26,-26,-24,-50.727,
30.461,-50,183.48,-25,-25,-51.806,
30.481,-50,182.7,-25,-25,-52.207,
30.501,-50,180.87,-26,-24,-50.667,
30.521,-50,180.09,-26,-24,-49.975,
30.541,-50,179.32,-27,-23,-48.067,
30.561,-50,177.51,-26,-24,-48.96,
30.581,-50,176.74,-27,-23,-47.784,
30.601,-50,175.97,-28,-22,-45.72,
30.621,-50,174.44,-27,-23,-46.6,
30.641,-50,173.42,-27,-23,-47.099,
30.661,-50,172.66,-28,-22,-45.747,
30.681,-50,171.17,-27,-23,-46.879,
30.701,-50,170.44,-27,-23,-47.424,
30.721,-50,169.47,-26,-24,-49.303,
30.741,-50,168.05,-26,-24,-50.061,
30.761,-50,167.35,-27,-23,-48.66,
30.781,-50,166.65,-26,-24,-49.641,
30.801,-50,165.01,-26,-24,-50.022,
30.821,-50,164.31,-26,-24,-50.125,
30.841,-50,163.6,-25,-25,-51.745,
30.861,-50,161.92,-25,-25,-52.351,
30.881,-50,161.19,-25,-25,-52.495,
30.901,-50,160.46,-25,-25,-52.449,
30.921,-50,158.98,-27,-23,-49.076,
30.941,-50,157.98,-27,-23,-47.647,
30.961,-50,157.22,-25,-25,-50.413,
30.981,-50,155.7,-27,-23,-48.378,
31.001,-50,154.93,-29,-21,-44.276,
31.021,-50,154.16,-28,-22,-44.322,
31.041,-50,152.36,-28,-22,-44.552,
31.061,-50,151.6,-28,-22,-44.812,
31.081,-50,150.84,-25,-25,-49.942,
31.101,-50,149.11,-27,-23,-48.833,
31.121,-50,148.39,-28,-22,-46.624,
31.141,-50,147.68,-27,-23,-47.308,
31.161,-50,146.27,-27,-23,-47.623,
31.181,-50,145.35,-27,-23,-47.754,
31.201,-50,144.65,-27,-23,-47.798,
31.221,-50,143.25,-26,-24,-49.438,
31.241,-50,142.54,-28,-22,-46.82,
31.261,-50,141.58,-27,-23,-47.326,
31.281,-50,140.15,-29,-21,-44.307,
31.301,-50,139.43,-27,-23,-46.371,
31.321,-50,138.72,-28,-22,-45.699,
31.341,-50,137.05,-27,-23,-47.084,
31.361,-50,136.33,-28,-22,-46.054,
31.381,-50,135.62,-28,-22,-45.62,
31.401,-50,133.97,-27,-23,-47.103,
31.421,-50,133.27,-29,-21,-44.472,
31.441,-50,132.57,-29,-21,-43.382,
31.461,-50,131.18,-29,-21,-43.022,
31.481,-50,130.26,-28,-22,-44.616,
31.501,-50,129.57,-31,-19,-40.457,
31.521,-50,128.2,-29,-21,-42.062,
31.541,-50,127.51,-31,-19,-39.617,
31.561,-50,126.61,-29,-21,-41.974,
31.581,-50,125.27,-30,-20,-41.447,
31.601,-50,124.62,-29,-21,-42.9,
31.621,-50,123.97,-30,-20,-41.9,
31.641,-50,122.48,-30,-20,-41.477,
31.661,-50,121.85,-32,-18,-38.063,
31.681,-50,121.22,-30,-20,-39.988,
31.701,-50,119.77,-32,-18,-37.657,
31.721,-50,119.15,-30,-20,-40.037,
31.741,-50,118.52,-32,-18,-37.863,
31.761,-50,117.28,-32,-18,-36.999,
31.781,-50,116.46,-31,-19,-38.379,
31.801,-50,115.85,-33,-17,-35.778,
31.821,-50,114.64,-33,-17,-34.762,
31.841,-50,114.05,-31,-19,-37.746,
31.861,-50,113.27,-32,-18,-37.457,
31.881,-50,112.11,-33,-17,-35.704,
31.901,-50,111.54,-34,-16,-33.372,
31.921,-50,110.98,-36,-14,-29.239,
31.941,-50,109.68,-35,-15,-29.355,
31.961,-50,109.12,-37,-13,-26.415,
31.981,-50,108.58,-37,-13,-25.447,
32.001,-50,107.32,-37,-13,-25.344,
32.021,-50,106.79,-38,-12,-23.935,
32.041,-50,106.28,-38,-12,-23.583,
32.061,-50,105.31,-39,-11,-22.035,
32.081,-50,104.7,-40,-10,-19.971,
32.101,-50,104.27,-41,-9,-17.72,
32.121,-50,103.44,-43,-7,-13.796,
32.141,-50,103.05,-42,-8,-14.134,
32.161,-50,102.55,-42,-8,-14.651,
32.181,-50,101.84,-43,-7,-13.516,
32.201,-50,101.5,-42,-8,-14.903,
32.221,-50,101.18,-42,-8,-15.674,
32.241,-50,100.49,-45,-5,-11.2,
32.261,-50,100.23,-45,-5,-9.458,
32.281,-50,99.974,-45,-5,-8.9779,
32.301,-50,99.428,-45,-5,-9.0289,
32.321,-50,99.205,-47,-3,-5.9962,
32.341,-50,98.989,-46,-4,-6.5747,
32.361,-50,98.572,-46,-4,-7.0592,
32.381,-50,98.312,-46,-4,-7.4325,
32.401,-50,98.131,-44,-6,-10.973,
32.421,-50,97.807,-47,-3,-7.5838,
32.441,-50,97.664,-47,-3,-6.1466,
32.461,-50,97.489,-49,-1,-2.3752,
32.481,-50,97.248,-46,-4,-5.8697,
32.501,-50,97.132,-46,-4,-7.5168,
32.521,-50,97.015,-46,-4,-8.2354,
32.541,-50,96.746,-48,-2,-5.2379,
32.561,-50,96.634,-48,-2,-3.9849,
32.581,-50,96.527,-49,-1,-1.927,
32.601,-50,96.297,-49,-1,-1.2099,
32.621,-50,96.205,-48,-2,-2.7236,
32.641,-50,96.026,-49,-1,-1.8635,
32.661,-50,95.939,-49,-1,-1.5878,
32.681,-50,95.753,-50,0,0.066851,
32.701,-50,95.685,-49,-1,-0.98158,
32.721,-50,95.575,-49,-1,-1.534,
32.741,-50,95.52,-50,0,-0.18614,
32.761,-50,95.455,-51,1,1.9623,
32.781,-50,95.427,-52,2,4.3872,
32.801,-50,95.403,-52,2,5.2224,
32.821,-50,95.356,-51,1,3.7182,
32.841,-50,95.342,-51,1,2.9139,
32.861,-50,95.329,-49,-1,-0.77666,
32.881,-50,95.337,-50,0,-0.67965,
32.901,-50,95.38,-52,2,2.7308,
32.921,-50,95.415,-51,1,2.5524,
32.941,-50,95.517,-50,0,0.77845,
32.961,-50,95.56,-49,-1,-1.6181,
32.981,-50,95.599,-49,-1,-2.5541,
33.001,-50,95.661,-48,-2,-4.4478,
33.021,-50,95.69,-47,-3,-6.7155,
33.041,-50,95.708,-47,-3,-7.4535,
33.061,-50,95.734,-46,-4,-9.1563,
33.081,-50,95.741,-42,-8,-16.166,
33.101,-50,95.739,-43,-7,-17.126,
33.121,-50,95.695,-38,-12,-25.223,
33.141,-50,95.65,-37,-13,-29.721,
33.161,-50,95.586,-36,-14,-32.535,
33.181,-50,95.351,-34,-16,-36.258,
33.201,-50,95.208,-34,-16,-37.11,
33.221,-50,95.033,-34,-16,-36.793,
33.241,-50,94.48,-31,-19,-41.005,
33.261,-50,94.175,-31,-19,-42.27,
33.281,-50,93.827,-30,-20,-43.905,
33.301,-50,93.008,-30,-20,-44.11,
33.321,-50,92.383,-30,-20,-43.768,
33.341,-50,91.879,-31,-19,-41.65,
33.361,-50,90.797,-32,-18,-38.899,
33.381,-50,90.226,-32,-18,-37.662,
33.401,-50,89.436,-33,-17,-35.535,
33.421,-50,88.204,-35,-15,-31.462,
33.441,-50,87.574,-34,-16,-31.576,
33.461,-50,86.942,-34,-16,-31.878,
33.481,-50,85.482,-36,-14,-28.933,
33.501,-50,84.875,-35,-15,-29.526,
33.521,-50,84.284,-35,-15,-29.996,
33.541,-50,82.977,-35,-15,-30.347,
33.561,-50,82.449,-37,-13,-27.332,
33.581,-50,81.937,-36,-14,-27.824,
33.601,-50,80.956,-35,-15,-29.832,
33.621,-50,80.327,-35,-15,-30.762,
33.641,-50,79.865,-35,-15,-31.156,
33.661,-50,78.961,-36,-14,-29.661,
33.681,-50,78.516,-35,-15,-30.659,
33.701,-50,77.928,-35,-15,-31.094,
33.721,-50,77.051,-36,-14,-29.623,
33.741,-50,76.611,-34,-16,-32.27,
33.761,-50,75.573,-36,-14,-30.106,
33.781,-50,75.122,-35,-15,-30.792,
33.801,-50,74.668,-34,-16,-32.727,
33.821,-50,73.751,-32,-18,-36.767,
33.841,-50,73.134,-35,-15,-33.416,
33.861,-50,72.67,-35,-15,-31.844,
33.881,-50,71.736,-35,-15,-31.164,
33.901,-50,71.264,-37,-13,-27.647,
33.921,-50,70.628,-36,-14,-27.908,
33.941,-50,69.659,-38,-12,-24.919,
33.961,-50,69.169,-39,-11,-22.207,
33.981,-50,68.678,-41,-9,-18.064,
34.001,-50,67.547,-40,-10,-18.304,
34.021,-50,67.078,-39,-11,-20.416,
34.041,-50,66.622,-40,-10,-19.929,
34.061,-50,65.63,-41,-9,-18.252,
34.081,-50,65.239,-44,-6,-12.817,
34.101,-50,64.869,-42,-8,-14.069,
34.121,-50,64.189,-41,-9,-16.558,
34.141,-50,63.771,-41,-9,-17.794,
34.161,-50,63.473,-42,-8,-16.747,
34.181,-50,62.905,-42,-8,-16.347,
34.201,-50,62.634,-44,-6,-12.977,
34.221,-50,62.286,-44,-6,-11.68,
34.241,-50,61.786,-44,-6,-11.337,
34.261,-50,61.543,-44,-6,-11.392,
34.281,-50,61.303,-43,-7,-13.215,
34.301,-50,60.755,-43,-7,-14.081,
34.321,-50,60.527,-46,-4,-9.5643,
34.341,-50,60.306,-45,-5,-9.3697,
34.361,-50,59.82,-45,-5,-9.4608,
34.381,-50,59.625,-43,-7,-12.907,
34.401,-50,59.435,-44,-6,-12.774,
34.421,-50,59.068,-44,-6,-12.674,
34.441,-50,58.831,-46,-4,-9.3362,
34.461,-50,58.657,-45,-5,-9.6024,
34.481,-50,58.318,-46,-4,-8.1888,
34.501,-50,58.151,-46,-4,-7.698,
34.521,-50,57.928,-44,-6,-10.885,
34.541,-50,57.592,-44,-6,-12.283,
34.561,-50,57.425,-46,-4,-9.5465,
34.581,-50,57.26,-48,-2,-5.0954,
34.601,-50,56.89,-46,-4,-6.6087,
34.621,-50,56.739,-46,-4,-7.4244,
34.641,-50,56.592,-47,-3,-6.225,
34.661,-50,56.261,-48,-2,-4.1601,
34.681,-50,56.125,-48,-2,-3.4152,
34.701,-50,55.992,-48,-2,-3.2648,
34.721,-50,55.747,-48,-2,-3.3524,
34.741,-50,55.6,-48,-2,-3.5117,
34.761,-50,55.403,-47,-3,-5.3047,
34.781,-50,55.315,-46,-4,-7.731,
34.801,-50,55.134,-49,-1,-3.7956,
34.821,-50,55.066,-46,-4,-7.0039,
34.841,-50,54.94,-47,-3,-6.7331,
34.861,-50,54.877,-48,-2,-4.9211,
34.881,-50,54.721,-52,2,2.388,
34.901,-50,54.645,-48,-2,-1.2322,
34.921,-50,54.477,-50,0,0.2643,
34.941,-50,54.359,-50,0,0.76076,
34.961,-50,54.189,-48,-2,-2.449,
34.981,-50,54.114,-49,-1,-2.2435,
35.001,-50,53.978,-48,-2,-3.776,
35.021,-50,53.94,-51,1,0.51254,
35.041,-50,53.892,-49,-1,-0.96033,
35.061,-50,53.877,-50,0,-0.03558,
35.081,-50,53.847,-51,1,1.9364,
35.101,-50,53.832,-50,0,1.0352,
35.121,-50,53.796,-51,1,2.1785,
35.141,-50,53.773,-51,1,2.5736,
35.161,-50,53.758,-52,2,4.2695,
35.181,-50,53.741,-49,-1,-0.039105,
35.201,-50,53.74,-50,0,-0.28263,
35.221,-50,53.76,-51,1,1.3083,
35.241,-50,53.778,-49,-1,-1.263,
35.261,-50,53.827,-48,-2,-3.9521,
35.281,-50,53.865,-47,-3,-6.5853,
35.301,-50,53.919,-50,0,-2.5757,
35.321,-50,53.939,-50,0,-0.72009,
35.341,-50,53.955,-50,0,0.063138,
35.361,-50,53.946,-50,0,0.335,
35.381,-50,53.895,-48,-2,-2.8875,
35.401,-50,53.858,-49,-1,-2.6164,
35.421,-50,53.758,-49,-1,-2.4322,
35.441,-50,53.718,-47,-3,-5.5756,
35.461,-50,53.654,-50,0,-1.9112,
35.481,-50,53.622,-50,0,-0.28618,
35.501,-50,53.579,-51,1,1.978,
35.521,-50,53.554,-50,0,1.1753,
35.541,-50,53.475,-50,0,0.69828,
35.561,-50,53.436,-49,-1,-1.2186,
35.581,-50,53.359,-48,-2,-3.6791,
35.601,-50,53.329,-50,0,-1.3736,
35.621,-50,53.287,-51,1,1.3095,
35.641,-50,53.281,-52,2,4.0314,
35.661,-50,53.278,-56,6,11.564,
35.681,-50,53.275,-58,8,17.685,
35.701,-50,53.263,-62,12,26.249,
35.721,-50,53.258,-63,13,30.75,
35.741,-50,53.283,-71,21,44.835,
35.761,-50,53.328,-75,25,56.239,
35.781,-50,53.522,-74,24,58.014,
35.801,-50,53.686,-82,32,70.408,
35.821,-50,54.292,-85,35,79.131,
35.841,-50,54.663,-87,37,84.5,
35.861,-50,55.634,-90,40,90.099,
35.881,-50,56.463,-95,45,99.149,
35.901,-50,57.989,-99,49,108.02,
35.921,-50,58.875,-100,50,111.83,
35.941,-50,61.247,-99,49,110.28,
35.961,-50,62.386,-105,55,118.15,
35.981,-50,64.873,-106,56,121.98,
36.001,-50,66.217,-108,58,125.7,
36.021,-50,69.595,-108,58,126.19,
36.041,-50,71.138,-109,59,127.07,
36.061,-50,74.374,-109,59,126.65,
36.081,-50,76.628,-111,61,129.09,
36.101,-50,80.132,-114,64,134.47,
36.121,-50,81.932,-115,65,137.78,
36.141,-50,86.232,-116,66,140.14,
36.161,-50,88.109,-120,70,147.02,
36.181,-50,91.913,-117,67,144.32,
36.201,-50,93.84,-119,69,145.77,
36.221,-50,98.417,-120,70,147.52,
36.241,-50,100.42,-124,74,154.32,
36.261,-50,104.52,-123,73,155.02,
36.281,-50,107.32,-123,73,154.71,
36.301,-50,111.6,-125,75,157.35,
36.321,-50,113.77,-123,73,154.76,
36.341,-50,118.92,-121,71,150.05,
36.361,-50,121.16,-120,70,146.28,
36.381,-50,125.7,-119,69,143.13,
36.401,-50,128,-121,71,145.28,
36.421,-50,133.23,-116,66,138.22,
36.441,-50,135.53,-114,64,132.21,
36.461,-50,140.12,-113,63,128.51,
36.481,-50,143.14,-109,59,121.01,
36.501,-50,147.58,-106,56,113.64,
36.521,-50,149.77,-103,53,106.5,
36.541,-50,154.74,-97,47,94.685,
36.561,-50,156.81,-97,47,90.891,
36.581,-50,160.81,-94,44,85.69,
36.601,-50,162.74,-89,39,76.551,
36.621,-50,167,-85,35,67.43,
36.641,-50,168.72,-82,32,60.08,
36.661,-50,171.96,-83,33,60.081,
36.681,-50,173.97,-80,30,56.526,
36.701,-50,176.74,-79,29,54.531,
36.721,-50,178.02,-78,28,53.085,
36.741,-50,180.76,-75,25,48.468,
36.761,-50,181.83,-74,24,45.72,
36.781,-50,183.81,-73,23,43.751,
36.801,-50,184.74,-70,20,38.78,
36.821,-50,186.77,-69,19,35.793,
36.841,-50,187.6,-68,18,33.667,
36.861,-50,189.18,-67,17,31.859,
36.881,-50,190.17,-65,15,28.489,
36.901,-50,191.57,-64,14,26.065,
36.921,-50,192.22,-61,11,20.771,
36.941,-50,193.63,-61,11,19.194,
36.961,-50,194.19,-58,8,14.308,
36.981,-50,195.22,-55,5,8.0164,
37.001,-50,195.7,-49,-1,-3.6714,
37.021,-50,196.15,-47,-3,-10.89,
37.041,-50,197.09,-46,-4,-14.376,
37.061,-50,197.44,-42,-8,-21.193,
37.081,-50,197.75,-42,-8,-22.913,
37.101,-50,198.3,-40,-10,-25.789,
37.121,-50,198.45,-40,-10,-26.019,
37.141,-50,198.53,-38,-12,-28.526,
37.161,-50,198.5,-39,-11,-27.216,
37.181,-50,198.33,-41,-9,-22.776,
37.201,-50,198.14,-39,-11,-23.789,
37.221,-50,197.62,-41,-9,-20.733,
37.241,-50,197.3,-42,-8,-17.671,
37.261,-50,196.83,-41,-9,-18.031,
37.281,-50,196.09,-42,-8,-16.631,
37.301,-50,195.7,-44,-6,-12.856,
37.321,-50,195.32,-43,-7,-13.066,
37.341,-50,194.48,-44,-6,-11.742,
37.361,-50,194.14,-45,-5,-9.7455,
37.381,-50,193.82,-45,-5,-9.1279,
37.401,-50,193.14,-44,-6,-10.739,
37.421,-50,192.88,-45,-5,-9.9596,
37.441,-50,192.64,-44,-6,-11.379,
37.461,-50,192.2,-42,-8,-15.329,
37.481,-50,191.95,-41,-9,-18.588,
37.501,-50,191.76,-42,-8,-18.143,
37.521,-50,191.43,-40,-10,-21.003,
37.541,-50,191.27,-40,-10,-21.993,
37.561,-50,191.05,-38,-12,-25.418,
37.581,-50,190.69,-38,-12,-26.569,
37.601,-50,190.49,-37,-13,-28.35,
37.621,-50,190.28,-37,-13,-28.773,
37.641,-50,189.69,-35,-15,-31.905,
37.661,-50,189.41,-36,-14,-31.275,
37.681,-50,189.1,-37,-13,-29.06,
37.701,-50,188.31,-37,-13,-27.93,
37.721,-50,187.94,-37,-13,-27.371,
37.741,-50,187.55,-37,-13,-27.108,
37.761,-50,186.73,-39,-11,-23.726,
37.781,-50,186.16,-39,-11,-22.365,
37.801,-50,185.72,-38,-12,-23.583,
37.821,-50,184.85,-39,-11,-22.599,
37.841,-50,184.42,-40,-10,-20.649,
37.861,-50,183.85,-39,-11,-21.597,
37.881,-50,183.04,-42,-8,-17.235,
37.901,-50,182.65,-43,-7,-13.931,
37.921,-50,182.27,-43,-7,-12.837,
37.941,-50,181.42,-45,-5,-9.4465,
37.961,-50,181.08,-46,-4,-6.7416,
37.981,-50,180.75,-45,-5,-7.6509,
38.001,-50,180.02,-47,-3,-5.1476,
