time,reference,position,measured_distance,error,velocity_control
50.461,-100,127.74,-99,-1,-2.675,
50.481,-100,127.72,-98,-2,-4.0469,
50.501,-100,127.7,-100,0,-1.2906,
50.521,-100,127.69,-101,1,1.5415,
50.541,-100,127.64,-100,0,1.0131,
50.561,-100,127.62,-99,-1,-0.97259,
50.581,-100,127.55,-100,0,-0.2305,
50.601,-100,127.52,-101,1,1.7069,
50.621,-100,127.45,-99,-1,-0.80344,
50.641,-100,127.43,-98,-2,-3.5441,
50.661,-100,127.41,-99,-1,-2.9944,
50.681,-100,127.4,-102,2,2.2507,
50.701,-100,127.4,-100,0,1.1762,
50.721,-100,127.41,-101,1,2.2346,
50.741,-100,127.4,-102,2,4.2235,
50.761,-100,127.39,-100,0,1.6611,
50.781,-100,127.36,-100,0,0.47288,
50.801,-100,127.35,-101,1,1.6029,
50.821,-100,127.36,-101,1,2.0853,
50.841,-100,127.37,-99,-1,-1.0094,
50.861,-100,127.42,-99,-1,-2.2941,
50.881,-100,127.46,-99,-1,-2.7216,
50.901,-100,127.52,-100,0,-1.1387,
50.921,-100,127.54,-103,3,4.5135,
50.941,-100,127.58,-98,-2,-1.3446,
50.961,-100,127.58,-98,-2,-3.9026,
50.981,-100,127.58,-99,-1,-3.2297,
51.001,-100,127.57,-101,1,0.46396,
51.021,-100,127.55,-98,-2,-2.8487,
51.041,-100,127.55,-101,1,0.65063,
51.061,-100,127.54,-100,0,0.50494,
51.081,-100,127.53,-100,0,0.37171,
51.101,-100,127.51,-101,1,1.8977,
51.121,-100,127.5,-100,0,0.84206,
51.141,-100,127.46,-101,1,1.9607,
51.161,-100,127.45,-98,-2,-2.5184,
51.181,-100,127.45,-100,0,-1.1253,
51.201,-100,127.45,-99,-1,-2.0771,
51.221,-100,127.47,-99,-1,-2.4195,
51.241,-100,127.48,-101,1,0.77908,
51.261,-100,127.49,-99,-1,-1.1288,
51.281,-100,127.49,-100,0,-0.33371,
51.301,-100,127.47,-101,1,1.6393,
51.321,-100,127.45,-101,1,2.4194,
51.341,-100,127.41,-103,3,5.912,
51.361,-100,127.39,-100,0,2.3194,
51.381,-100,127.37,-102,2,3.9218,
51.401,-100,127.36,-99,-1,-0.36491,
51.421,-100,127.38,-99,-1,-2.1818,
51.441,-100,127.4,-102,2,2.0813,
51.461,-100,127.45,-99,-1,-0.95301,
51.481,-100,127.5,-99,-1,-2.225,
51.501,-100,127.56,-101,1,0.60786,
51.521,-100,127.59,-100,0,0.22909,
51.541,-100,127.63,-100,0,0.056075,
51.561,-100,127.64,-99,-1,-1.6486,
51.581,-100,127.64,-100,0,-0.69715,
51.601,-100,127.64,-100,0,-0.2431,
51.621,-100,127.62,-101,1,1.5927,
51.641,-100,127.62,-101,1,2.3308,
51.661,-100,127.6,-98,-2,-2.3446,
51.681,-100,127.59,-100,0,-1.0499,
51.701,-100,127.58,-101,1,1.2176,
51.721,-100,127.57,-101,1,2.1711,
51.741,-100,127.57,-102,2,4.1325,
51.761,-100,127.57,-101,1,3.2081,
51.781,-100,127.58,-101,1,2.6941,
51.801,-100,127.59,-99,-1,-0.85671,
51.821,-100,127.6,-99,-1,-2.33,
51.841,-100,127.62,-100,0,-1.1863,
51.861,-100,127.66,-100,0,-0.58471,
51.881,-100,127.7,-100,0,-0.2746,
51.901,-100,127.75,-100,0,-0.11902,
51.921,-100,127.77,-101,1,1.5894,
51.941,-100,127.79,-99,-1,-0.98457,
51.961,-100,127.78,-102,2,2.8145,
51.981,-100,127.76,-98,-2,-2.1377,
52.001,-100,127.76,-100,0,-0.97575,
52.021,-100,127.75,-100,0,-0.40134,
52.041,-100,127.75,-100,0,-0.13033,
52.061,-100,127.77,-98,-2,-3.2787,
52.081,-100,127.78,-100,0,-1.2849,
52.101,-100,127.79,-98,-2,-3.6283,
52.121,-100,127.8,-99,-1,-2.9222,
52.141,-100,127.79,-101,1,0.73432,
52.161,-100,127.77,-101,1,2.2652,
52.181,-100,127.74,-101,1,2.786,
52.201,-100,127.72,-101,1,2.8598,
52.221,-100,127.66,-100,0,1.1275,
52.241,-100,127.63,-98,-2,-2.9434,
52.261,-100,127.6,-99,-1,-2.9687,
52.281,-100,127.59,-100,0,-1.2015,
52.301,-100,127.61,-99,-1,-2.0064,
52.321,-100,127.62,-99,-1,-2.3073,
52.341,-100,127.66,-100,0,-0.74507,
52.361,-100,127.66,-101,1,1.5699,
52.381,-100,127.65,-98,-2,-2.416,
52.401,-100,127.63,-99,-1,-2.4951,
52.421,-100,127.57,-98,-2,-4.0898,
52.441,-100,127.55,-102,2,1.8599,
52.461,-100,127.5,-102,2,4.3684,
52.481,-100,127.48,-100,0,1.9698,
52.501,-100,127.45,-103,3,5.6914,
52.521,-100,127.43,-100,0,2.2165,
52.541,-100,127.4,-101,1,2.2443,
52.561,-100,127.4,-99,-1,-1.0395,
52.581,-100,127.42,-100,0,-0.75401,
52.601,-100,127.44,-102,2,2.7362,
52.621,-100,127.52,-100,0,0.95223,
52.641,-100,127.55,-100,0,0.15764,
52.661,-100,127.62,-98,-2,-3.4204,
52.681,-100,127.65,-98,-2,-4.8254,
52.701,-100,127.69,-100,0,-1.9565,
52.721,-100,127.7,-101,1,1.0228,
52.741,-100,127.73,-99,-1,-1.0031,
52.761,-100,127.73,-99,-1,-1.904,
52.781,-100,127.71,-100,0,-0.62231,
52.801,-100,127.69,-102,2,3.2055,
52.821,-100,127.63,-100,0,1.4679,
52.841,-100,127.61,-100,0,0.60754,
52.861,-100,127.57,-99,-1,-1.4328,
52.881,-100,127.56,-101,1,0.99665,
52.901,-100,127.55,-100,0,0.41046,
52.921,-100,127.56,-102,2,3.4006,
52.941,-100,127.58,-103,3,6.2304,
52.961,-100,127.6,-104,4,8.8819,
52.981,-100,127.62,-99,-1,1.5767,
53.001,-100,127.64,-100,0,-0.0041862,
53.021,-100,127.68,-99,-1,-2.206,
53.041,-100,127.72,-100,0,-1.3444,
53.061,-100,127.81,-101,1,0.8143,
53.081,-100,127.89,-101,1,1.7932,
53.101,-100,128,-101,1,2.1908,
53.121,-100,128.05,-99,-1,-0.95135,
53.141,-100,128.11,-99,-1,-2.2624,
53.161,-100,128.13,-97,-3,-5.9712,
53.181,-100,128.13,-98,-2,-5.7138,
53.201,-100,128.14,-100,0,-2.1043,
53.221,-100,128.14,-98,-2,-3.735,
53.241,-100,128.14,-99,-1,-2.7552,
53.261,-100,128.1,-100,0,-0.66028,
53.281,-100,128.06,-100,0,0.19953,
53.301,-100,127.97,-100,0,0.47713,
53.321,-100,127.92,-100,0,0.50073,
53.341,-100,127.81,-103,3,5.3293,
53.361,-100,127.76,-98,-2,-0.95588,
53.381,-100,127.7,-103,3,4.4372,
53.401,-100,127.68,-100,0,1.7648,
53.421,-100,127.66,-101,1,2.1538,
53.441,-100,127.67,-101,1,2.2813,
53.461,-100,127.69,-100,0,0.66084,
53.481,-100,127.71,-100,0,-0.028255,
53.501,-100,127.75,-99,-1,-1.9052,
53.521,-100,127.78,-102,2,2.2921,
53.541,-100,127.84,-101,1,2.4671,
53.561,-100,127.87,-99,-1,-0.79937,
53.581,-100,127.91,-95,-5,-8.7131,
53.601,-100,127.93,-99,-1,-5.2947,
53.621,-100,127.96,-100,0,-1.9156,
53.641,-100,127.97,-100,0,-0.39259,
53.661,-100,127.98,-100,0,0.21849,
53.681,-100,127.97,-100,0,0.40352,
53.701,-100,127.93,-99,-1,-1.2278,
53.721,-100,127.89,-99,-1,-1.9507,
53.741,-100,127.8,-98,-2,-3.8643,
53.761,-100,127.76,-98,-2,-4.5991,
53.781,-100,127.71,-98,-2,-4.7919,
53.801,-100,127.69,-100,0,-1.4919,
53.821,-100,127.65,-102,2,3.2016,
53.841,-100,127.63,-99,-1,0.14292,
53.861,-100,127.58,-99,-1,-1.3131,
53.881,-100,127.53,-100,0,-0.32588,
53.901,-100,127.45,-101,1,1.7151,
53.921,-100,127.41,-100,0,0.87407,
53.941,-100,127.35,-101,1,2.0649,
53.961,-100,127.33,-103,3,5.762,
53.981,-100,127.32,-101,1,3.9005,
54.001,-100,127.32,-100,0,1.3049,
54.021,-100,127.33,-98,-2,-3.105,
54.041,-100,127.34,-100,0,-1.5932,
54.061,-100,127.39,-99,-1,-2.4274,
54.081,-100,127.43,-102,2,2.2288,
54.101,-100,127.51,-99,-1,-0.68764,
54.121,-100,127.54,-101,1,1.3072,
54.141,-100,127.59,-98,-2,-2.7519,
54.161,-100,127.59,-99,-1,-2.8037,
54.181,-100,127.59,-100,0,-1.0724,
54.201,-100,127.58,-99,-1,-1.9109,
54.221,-100,127.58,-97,-3,-5.5059,
54.241,-100,127.58,-101,1,-0.38179,
54.261,-100,127.57,-101,1,1.8561,
54.281,-100,127.55,-99,-1,-0.57002,
54.301,-100,127.51,-99,-1,-1.6843,
54.321,-100,127.49,-99,-1,-2.148,
54.341,-100,127.42,-101,1,0.96348,
54.361,-100,127.4,-100,0,0.62812,
54.381,-100,127.36,-100,0,0.40689,
54.401,-100,127.35,-100,0,0.26215,
54.421,-100,127.32,-99,-1,-1.4653,
54.441,-100,127.31,-101,1,1.082,
54.461,-100,127.29,-99,-1,-1.1088,
54.481,-100,127.29,-101,1,1.2146,
54.501,-100,127.28,-97,-3,-4.3448,
54.521,-100,127.28,-101,1,-0.11365,
54.541,-100,127.28,-100,0,0.12643,
54.561,-100,127.29,-103,3,5.0928,
54.581,-100,127.29,-102,2,5.4287,
54.601,-100,127.29,-100,0,2.0783,
54.621,-100,127.28,-100,0,0.53969,
54.641,-100,127.28,-101,1,1.5328,
54.661,-100,127.3,-101,1,1.9772,
54.681,-100,127.33,-98,-2,-2.7473,
54.701,-100,127.39,-100,0,-1.4059,
54.721,-100,127.43,-99,-1,-2.3315,
54.741,-100,127.52,-103,3,3.9099,
54.761,-100,127.54,-101,1,3.2606,
54.781,-100,127.58,-101,1,2.8372,
54.801,-100,127.58,-100,0,0.92955,
54.821,-100,127.57,-100,0,0.094046,
54.841,-100,127.56,-101,1,1.4116,
54.861,-100,127.56,-101,1,1.9922,
54.881,-100,127.57,-100,0,0.58107,
54.901,-100,127.6,-100,0,-0.019886,
54.921,-100,127.63,-101,1,1.4003,
54.941,-100,127.68,-99,-1,-1.2472,
54.961,-100,127.7,-100,0,-0.69938,
54.981,-100,127.74,-100,0,-0.39028,
55.001,-100,127.76,-101,1,1.4168,
55.021,-100,127.79,-100,0,0.53938,
55.041,-100,127.8,-100,0,0.13719,
55.061,-100,127.81,-102,2,3.2373,
55.081,-100,127.82,-103,3,6.1329,
55.101,-100,127.83,-99,-1,0.65663,
55.121,-100,127.83,-100,0,-0.11855,
55.141,-100,127.85,-101,1,1.2548,
55.161,-100,127.87,-102,2,3.5139,
55.181,-100,127.92,-99,-1,-0.47114,
55.201,-100,127.95,-98,-2,-3.7958,
55.221,-100,128.03,-101,1,-0.14933,
55.241,-100,128.07,-100,0,-0.11402,
55.261,-100,128.13,-100,0,-0.083069,
55.281,-100,128.15,-100,0,-0.058635,
55.301,-100,128.17,-99,-1,-1.6739,
55.321,-100,128.17,-102,2,2.5806,
55.341,-100,128.16,-100,0,1.0967,
55.361,-100,128.14,-100,0,0.38697,
55.381,-100,128.12,-98,-2,-3.1972,
55.401,-100,128.11,-101,1,0.26007,
55.421,-100,128.12,-98,-2,-3.105,
55.441,-100,128.12,-99,-1,-2.8504,
55.461,-100,128.14,-100,0,-1.0014,
55.481,-100,128.15,-101,1,1.4579,
55.501,-100,128.15,-98,-2,-2.4581,
55.521,-100,128.15,-98,-2,-4.1388,
55.541,-100,128.12,-96,-4,-8.0125,
55.561,-100,128.1,-103,3,1.9804,
55.581,-100,128.06,-103,3,6.2573,
55.601,-100,128.04,-97,-3,-2.0084,
55.621,-100,127.99,-100,0,-0.75876,
55.641,-100,127.96,-102,2,3.0793,
55.661,-100,127.91,-99,-1,-0.26771,
55.681,-100,127.88,-100,0,-0.12848,
55.701,-100,127.84,-100,0,-0.0578,
55.721,-100,127.84,-100,0,-0.023108,
55.741,-100,127.84,-99,-1,-1.6403,
55.761,-100,127.85,-100,0,-0.65874,
55.781,-100,127.87,-102,2,3.0668,
55.801,-100,127.88,-101,1,2.9481,
55.821,-100,127.88,-98,-2,-2.1345,
55.841,-100,127.88,-99,-1,-2.6534,
55.861,-100,127.88,-102,2,2.1524,
55.881,-100,127.88,-98,-2,-2.3313,
55.901,-100,127.89,-101,1,0.66361,
55.921,-100,127.89,-101,1,1.9677,
55.941,-100,127.91,-97,-3,-4.0792,
55.961,-100,127.91,-100,0,-1.6994,
55.981,-100,127.9,-100,0,-0.57081,
56.001,-100,127.89,-101,1,1.5602,
56.021,-100,127.86,-98,-2,-2.4904,
56.041,-100,127.85,-99,-1,-2.5809,
56.061,-100,127.83,-98,-2,-4.166,
56.081,-100,127.82,-100,0,-1.4674,
56.101,-100,127.79,-99,-1,-1.8945,
56.121,-100,127.78,-101,1,1.1896,
56.141,-100,127.75,-99,-1,-0.82523,
56.161,-100,127.73,-100,0,-0.11718,
56.181,-100,127.68,-102,2,3.4233,
56.201,-100,127.66,-101,1,3.1808,
56.221,-100,127.61,-100,0,1.2833,
56.241,-100,127.59,-101,1,2.0283,
56.261,-100,127.58,-98,-2,-2.5962,
56.281,-100,127.58,-101,1,0.39044,
56.301,-100,127.61,-101,1,1.7352,
56.321,-100,127.63,-99,-1,-0.99301,
56.341,-100,127.68,-100,0,-0.51497,
56.361,-100,127.71,-100,0,-0.26048,
56.381,-100,127.75,-100,0,-0.12718,
56.401,-100,127.76,-100,0,-0.058848,
56.421,-100,127.77,-99,-1,-1.6582,
56.441,-100,127.77,-98,-2,-3.9342,
56.461,-100,127.77,-101,1,0.11203,
56.481,-100,127.77,-98,-2,-3.0174,
56.501,-100,127.75,-98,-2,-4.3253,
56.521,-100,127.74,-99,-1,-3.1349,
56.541,-100,127.72,-99,-1,-2.5368,
56.561,-100,127.69,-100,0,-0.61429,
56.581,-100,127.63,-101,1,1.8095,
56.601,-100,127.59,-101,1,2.7246,
56.621,-100,127.5,-101,1,2.9502,
56.641,-100,127.46,-102,2,4.5248,
56.661,-100,127.39,-102,2,5.0319,
56.681,-100,127.36,-101,1,3.4401,
56.701,-100,127.34,-100,0,1.0153,
56.721,-100,127.35,-101,1,1.6133,
56.741,-100,127.4,-99,-1,-1.3643,
56.761,-100,127.46,-99,-1,-2.55,
56.781,-100,127.56,-100,0,-1.2675,
56.801,-100,127.61,-99,-1,-2.2364,
56.821,-100,127.71,-102,2,2.3407,
56.841,-100,127.74,-97,-3,-3.8889,
56.861,-100,127.77,-100,0,-1.6053,
56.881,-100,127.77,-99,-1,-2.1598,
56.901,-100,127.74,-98,-2,-3.9793,
56.921,-100,127.71,-100,0,-1.395,
56.941,-100,127.66,-100,0,-0.24143,
56.961,-100,127.63,-98,-2,-3.0543,
56.981,-100,127.57,-100,0,-0.97561,
57.001,-100,127.54,-99,-1,-1.7046,
57.021,-100,127.46,-100,0,-0.39294,
57.041,-100,127.43,-98,-2,-3.1247,
57.061,-100,127.37,-103,3,3.8947,
57.081,-100,127.34,-99,-1,0.26113,
57.101,-100,127.28,-99,-1,-1.4208,
57.121,-100,127.25,-101,1,1.1358,
57.141,-100,127.2,-99,-1,-1.0603,
57.161,-100,127.18,-101,1,1.2535,
57.181,-100,127.15,-102,2,3.8513,
57.201,-100,127.14,-99,-1,-0.065695,
57.221,-100,127.14,-99,-1,-1.7974,
57.241,-100,127.14,-101,1,0.80151,
57.261,-100,127.16,-99,-1,-1.3259,
57.281,-100,127.16,-103,3,4.322,
57.301,-100,127.19,-97,-3,-3.1405,
57.321,-100,127.2,-103,3,3.4796,
57.341,-100,127.21,-103,3,6.3024,
57.361,-100,127.23,-99,-1,0.77279,
57.381,-100,127.25,-99,-1,-1.6736,
57.401,-100,127.27,-101,1,0.64823,
57.421,-100,127.32,-101,1,1.7124,
57.441,-100,127.36,-98,-2,-2.7466,
57.461,-100,127.42,-103,3,3.5905,
57.481,-100,127.46,-101,1,3.0268,
57.501,-100,127.52,-101,1,2.6716,
57.521,-100,127.53,-101,1,2.4484,
57.541,-100,127.55,-101,1,2.3083,
57.561,-100,127.56,-101,1,2.2207,
57.581,-100,127.58,-103,3,5.4327,
57.601,-100,127.6,-101,1,3.4492,
57.621,-100,127.66,-102,2,4.1487,
57.641,-100,127.69,-100,0,1.1341,
57.661,-100,127.77,-102,2,3.1342,
57.681,-100,127.81,-99,-1,-0.88332,
57.701,-100,127.91,-101,1,0.74644,
57.721,-100,127.96,-100,0,-0.087605,
57.741,-100,128.05,-98,-2,-3.6406,
57.761,-100,128.1,-100,0,-1.7346,
57.781,-100,128.16,-99,-1,-2.4043,
57.801,-100,128.18,-98,-2,-4.2261,
57.821,-100,128.2,-100,0,-1.6032,
57.841,-100,128.2,-97,-3,-5.3026,
57.861,-100,128.17,-96,-4,-8.4156,
57.881,-100,128.15,-99,-1,-4.6178,
57.901,-100,128.08,-98,-2,-4.4773,
57.921,-100,128.03,-100,0,-1.1076,
57.941,-100,127.93,-100,0,0.28264,
57.961,-100,127.85,-100,0,0.73792,
57.981,-100,127.72,-100,0,0.78376,
58.001,-100,127.65,-99,-1,-0.95854,
58.021,-100,127.51,-98,-2,-3.3979,
58.041,-100,127.46,-101,1,0.50368,
58.061,-100,127.4,-99,-1,-1.1071,
58.081,-100,127.38,-101,1,1.4249,
58.101,-100,127.36,-100,0,0.80712,
58.121,-100,127.35,-100,0,0.45557,
58.141,-100,127.34,-103,3,5.1563,
58.161,-100,127.33,-102,2,5.3864,
58.181,-101,127.32,-101,0,2.0047,
58.201,-97.12,127.33,-98,0.88002,1.904,
58.221,-100.24,127.35,-102,1.76,3.2928,
58.241,-102.36,127.37,-105,2.6401,5.2877,
58.261,-96.48,127.44,-100,3.5201,7.474,
58.281,-92.6,127.48,-97,4.4001,9.6716,
58.301,-92.72,127.59,-98,5.2801,11.814,
58.321,-93.84,127.64,-100,6.1601,13.886,
58.341,-91.96,127.75,-99,7.0402,15.893,
58.361,-88.08,127.84,-96,7.9202,17.848,
58.381,-90.2,128.01,-99,8.8002,19.763,
58.401,-91.32,128.12,-101,9.6802,21.651,
58.421,-88.44,128.44,-99,10.56,23.518,
58.441,-86.56,128.61,-98,11.44,25.371,
58.461,-87.68,129.01,-100,12.32,27.216,
58.481,-84.8,129.24,-98,13.2,29.054,
58.501,-81.92,129.85,-96,14.08,30.888,
58.521,-83.04,130.14,-98,14.96,32.719,
58.541,-81.16,130.77,-97,15.84,34.548,
58.561,-80,131.23,-95,15,33.567,
58.581,-80,131.99,-96,16,34.457,
58.601,-80,132.39,-93,13,29.677,
58.621,-80,133.39,-94,14,29.159,
58.641,-80,133.85,-92,12,25.689,
58.661,-80,134.79,-92,12,24.314,
58.681,-80,135.28,-93,13,25.547,
58.701,-80,136.41,-91,11,22.954,
58.721,-80,136.88,-90,10,20.367,
58.741,-80,137.8,-92,12,22.764,
58.761,-80,138.38,-90,10,20.703,
58.781,-80,139.19,-87,7,15.069,
58.801,-80,139.58,-88,8,14.588,
58.821,-80,140.44,-88,8,14.737,
58.841,-80,140.79,-85,5,10.189,
58.861,-80,141.46,-87,7,11.849,
58.881,-80,141.77,-85,5,9.6082,
58.901,-80,142.45,-84,4,7.2912,
58.921,-80,142.71,-82,2,3.352,
58.941,-80,143.18,-84,4,5.3285,
58.961,-80,143.46,-84,4,6.5157,
58.981,-80,143.82,-84,4,7.2289,
59.001,-80,143.98,-85,5,9.2907,
59.021,-80,144.29,-84,4,8.5734,
59.041,-80,144.41,-84,4,8.2717,
59.061,-80,144.61,-84,4,8.1679,
59.081,-80,144.71,-84,4,8.1519,
59.101,-80,144.94,-84,4,8.1702,
59.121,-80,145.04,-83,3,6.5644,
59.141,-80,145.28,-83,3,5.9322,
59.161,-80,145.44,-82,2,4.1183,
59.181,-80,145.69,-83,3,5.1039,
59.201,-80,145.81,-84,4,7.2717,
59.221,-80,146.09,-81,1,3.3167,
59.241,-80,146.2,-84,4,6.5945,
59.261,-80,146.4,-80,0,1.5141,
59.281,-80,146.49,-81,1,1.0763,
59.301,-80,146.7,-82,2,2.7119,
59.321,-80,146.78,-79,-1,-1.3692,
59.341,-80,146.95,-80,0,-1.318,
59.361,-80,147.05,-79,-1,-2.7221,
59.381,-80,147.18,-81,1,0.1427,
59.401,-80,147.23,-82,2,3.1167,
59.421,-80,147.3,-79,-1,-0.54744,
59.441,-80,147.32,-80,0,-0.47759,
59.461,-80,147.32,-82,2,2.8908,
59.481,-80,147.31,-81,1,2.6716,
59.501,-80,147.3,-80,0,0.86391,
59.521,-80,147.29,-80,0,0.074914,
59.541,-80,147.31,-81,1,1.4123,
59.561,-80,147.32,-80,0,0.36645,
59.581,-80,147.36,-81,1,1.5647,
59.601,-80,147.38,-81,1,2.0778,
59.621,-80,147.43,-80,0,0.62874,
59.641,-80,147.45,-80,0,0.0064787,
59.661,-80,147.48,-83,3,4.6816,
59.681,-80,147.5,-81,1,3.345,
59.701,-80,147.53,-80,0,1.0273,
59.721,-80,147.55,-82,2,3.2954,
59.741,-80,147.59,-80,0,0.98195,
59.761,-80,147.62,-82,2,3.2588,
59.781,-80,147.67,-81,1,2.5878,
59.801,-80,147.7,-82,2,3.8977,
59.821,-80,147.78,-80,0,1.1429,
59.841,-80,147.82,-82,2,3.2352,
59.861,-80,147.9,-80,0,0.86807,
59.881,-80,147.94,-80,0,-0.12297,
59.901,-80,148.04,-78,-2,-3.7269,
59.921,-80,148.08,-80,0,-1.8253,
59.941,-80,148.16,-79,-1,-2.4821,
59.961,-80,148.21,-79,-1,-2.6535,
59.981,-80,148.27,-79,-1,-2.6227,
60.001,-80,148.28,-82,2,2.3762,
60.021,-80,148.29,-79,-1,-0.44051,
60.041,-80,148.27,-82,2,3.1841,
60.061,-80,148.23,-78,-2,-1.8899,
60.081,-80,148.2,-79,-1,-2.445,
60.101,-80,148.15,-80,0,-0.95224,
60.121,-80,148.14,-80,0,-0.2625,
60.141,-80,148.14,-79,-1,-1.6056,
60.161,-80,148.15,-80,0,-0.53088,
60.181,-80,148.16,-80,0,-0.059047,
60.201,-80,148.16,-78,-2,-3.1465,
60.221,-80,148.14,-79,-1,-2.7853,
60.241,-80,148.13,-79,-1,-2.5417,
60.261,-80,148.1,-78,-2,-4.0128,
60.281,-80,148.08,-80,0,-1.2977,
60.301,-80,148.04,-80,0,-0.11262,
60.321,-80,148.01,-79,-1,-1.3014,
60.341,-80,147.95,-81,1,1.4136,
60.361,-80,147.91,-83,3,5.7637,
60.381,-80,147.84,-80,0,2.5036,
60.401,-80,147.8,-79,-1,-0.70406,
60.421,-80,147.75,-79,-1,-2.0782,
60.441,-80,147.74,-82,2,2.3277,
60.461,-80,147.74,-81,1,2.5722,
60.481,-80,147.76,-79,-1,-0.68611,
60.501,-80,147.81,-78,-2,-3.7148,
60.521,-80,147.83,-80,0,-1.6081,
60.541,-80,147.87,-79,-1,-2.2258,
60.561,-80,147.89,-81,1,0.84271,
60.581,-80,147.91,-79,-1,-1.1222,
60.601,-80,147.91,-79,-1,-1.9821,
60.621,-80,147.9,-79,-1,-2.3066,
60.641,-80,147.88,-80,0,-0.75302,
60.661,-80,147.85,-81,1,1.5601,
60.681,-80,147.83,-81,1,2.4753,
60.701,-80,147.79,-80,0,1.1074,
60.721,-80,147.78,-80,0,0.43778,
60.741,-80,147.75,-81,1,1.7601,
60.761,-80,147.73,-80,0,0.65315,
60.781,-80,147.72,-80,0,0.15016,
60.801,-80,147.73,-79,-1,-1.6883,
60.821,-80,147.75,-81,1,0.85466,
60.841,-80,147.77,-82,2,3.5989,
60.861,-80,147.81,-80,0,1.4083,
60.881,-80,147.82,-80,0,0.39437,
60.901,-80,147.84,-79,-1,-1.6671,
60.921,-80,147.84,-81,1,0.79218,
60.941,-80,147.86,-80,0,0.24946,
60.961,-80,147.87,-79,-1,-1.6192,
60.981,-80,147.9,-78,-2,-3.9984,
61.001,-80,147.92,-81,1,0.020957,
61.021,-80,147.94,-82,2,3.43,
61.041,-80,147.95,-78,-2,-1.761,
61.061,-80,147.95,-80,0,-0.74532,
61.081,-80,147.94,-81,1,1.373,
61.101,-80,147.92,-80,0,0.61455,
61.121,-80,147.91,-80,0,0.24319,
61.141,-80,147.89,-81,1,1.704,
61.161,-80,147.89,-81,1,2.2893,
61.181,-80,147.89,-80,0,0.83241,
61.201,-80,147.89,-81,1,1.8081,
61.221,-80,147.9,-80,0,0.56877,
61.241,-80,147.92,-81,1,1.665,
61.261,-80,147.95,-79,-1,-1.1415,
61.281,-80,147.96,-78,-2,-3.9347,
61.301,-80,148.01,-81,1,-0.074597,
61.321,-80,148.04,-79,-1,-1.6078,
61.341,-80,148.07,-78,-2,-3.8679,
61.361,-80,148.09,-81,1,0.17333,
61.381,-80,148.09,-80,0,0.29913,
61.401,-80,148.08,-79,-1,-1.3368,
61.421,-80,148.05,-80,0,-0.41057,
61.441,-80,148.01,-81,1,1.622,
61.461,-80,147.97,-81,1,2.4262,
61.481,-80,147.94,-79,-1,-0.60714,
61.501,-80,147.91,-80,0,-0.30069,
61.521,-80,147.9,-80,0,-0.14226,
61.541,-80,147.89,-82,2,3.2043,
61.561,-80,147.89,-78,-2,-1.973,
61.581,-80,147.9,-80,0,-0.91855,
61.601,-80,147.91,-80,0,-0.39197,
61.621,-80,147.92,-80,0,-0.13968,
61.641,-80,147.92,-84,4,6.5071,
61.661,-80,147.92,-78,-2,-0.61332,
61.681,-80,147.92,-82,2,2.7909,
61.701,-80,147.9,-81,1,2.6006,
61.721,-80,147.9,-83,3,5.7149,
61.741,-80,147.92,-80,0,2.0177,
61.761,-80,147.94,-80,0,0.36384,
61.781,-80,148.01,-81,1,1.3436,
61.801,-80,148.05,-80,0,0.18006,
61.821,-80,148.14,-79,-1,-1.901,
61.841,-80,148.2,-80,0,-1.0447,
61.861,-80,148.28,-79,-1,-2.2027,
61.881,-80,148.32,-80,0,-0.96582,
61.901,-80,148.38,-78,-2,-3.6328,
61.921,-80,148.39,-79,-1,-3.0424,
61.941,-80,148.39,-79,-1,-2.6752,
61.961,-80,148.38,-80,0,-0.81359,
61.981,-80,148.35,-82,2,3.2535,
62.001,-80,148.33,-79,-1,-0.038908,
62.021,-80,148.27,-79,-1,-1.55,
62.041,-80,148.23,-79,-1,-2.1781,
62.061,-80,148.18,-80,0,-0.75439,
62.081,-80,148.15,-79,-1,-1.7545,
62.101,-80,148.12,-81,1,1.1009,
62.121,-80,148.11,-80,0,0.65133,
62.141,-80,148.09,-80,0,0.38529,
62.161,-80,148.08,-79,-1,-1.4055,
62.181,-80,148.04,-80,0,-0.52401,
62.201,-80,148.02,-81,1,1.5106,
62.221,-80,148,-80,0,0.70001,
62.241,-78.16,147.99,-81,2.8401,4.9352,
62.261,-72.32,147.98,-78,5.6801,11.252,
62.281,-69.48,147.97,-78,8.5202,18.251,
62.301,-69.64,147.97,-81,11.36,25.319,
62.321,-65.8,147.98,-80,14.2,32.224,
62.341,-63.96,148.04,-81,17.04,38.908,
62.361,-61.12,148.09,-81,19.88,45.387,
62.381,-59.279,148.34,-82,22.721,51.698,
62.401,-53.439,148.52,-79,25.561,57.882,
62.421,-48.599,149.04,-77,28.401,63.974,
62.441,-48.759,149.52,-80,31.241,70.001,
62.461,-42.919,150.44,-77,34.081,75.984,
62.481,-38.079,151,-75,36.921,81.936,
62.501,-35.239,152.53,-75,39.761,87.869,
62.521,-33.399,153.29,-76,42.601,93.788,
62.541,-29.559,154.98,-75,45.441,99.698,
62.561,-24.719,155.91,-73,48.281,105.6,
62.581,-20.879,158.3,-72,51.121,111.5,
62.601,-16.039,159.42,-70,53.961,117.4,
62.621,-12.199,161.83,-69,56.801,123.3,
62.641,-10,163.56,-65,55,121.61,
